reqYymm,year,cstmSgn,portCd,statKor,expCnt,expDlr,impCnt,impDlr,balPayments
202505,202505,080,KRKPO,포항항,3,210367,0,0,210367
202505,202505,110,KRKPO,포항항,3,2660271,0,0,2660271
202505,202505,120,KRKPO,포항항,1,917801,0,0,917801
202505,202505,122,KRKPO,포항항,1234,364964221,270,103811129,261153092
202505,202505,152,KRKPO,포항항,23,4298059,0,0,4298059
202505,202505,153,KRKPO,포항항,1,1486324,0,0,1486324
202505,202505,020,KRKUV,군산항,41,3276173,5834,35187069,-31910896
202505,202505,021,KRKUV,군산항,1,3804,0,0,3804
202505,202505,030,KRKUV,군산항,1,17220,0,0,17220
202505,202505,033,KRKUV,군산항,1,8882,0,0,8882
202505,202505,040,KRKUV,군산항,0,0,1,4013,-4013
202505,202505,053,KRKUV,군산항,33,691011,0,0,691011
202505,202505,054,KRKUV,군산항,2,107419,1,98719,8700
202505,202505,060,KRKUV,군산항,1,7070,0,0,7070
202505,202505,070,KRKUV,군산항,1,492359,0,0,492359
202505,202505,071,KRKUV,군산항,0,0,3,311349,-311349
202505,202505,080,KRKUV,군산항,367,64757244,115684,304385325,-239628081
202505,202505,081,KRKUV,군산항,8,446182,4,268885,177297
202505,202505,082,KRKUV,군산항,55,16900275,42,1365417,15534858
202505,202505,102,KRKUV,군산항,3,16628,0,0,16628
202505,202505,110,KRKUV,군산항,3,1475257,0,0,1475257
202505,202505,120,KRKUV,군산항,2,7240,0,0,7240
202505,202505,121,KRKUV,군산항,2,44997,0,0,44997
202505,202505,122,KRKUV,군산항,1,20841,0,0,20841
202505,202505,150,KRKUV,군산항,4,278137,0,0,278137
202505,202505,151,KRKUV,군산항,1,413490,0,0,413490
202505,202505,152,KRKUV,군산항,2,2148173,0,0,2148173
202505,202505,012,KRMAS,마산항,2,185801,0,0,185801
202505,202505,014,KRMAS,마산항,1,861585,0,0,861585
202505,202505,016,KRMAS,마산항,17,22638693,7,295076,22343617
202505,202505,017,KRMAS,마산항,18,537256,117,6968587,-6431331
202505,202505,020,KRMAS,마산항,644,21927812,0,0,21927812
202505,202505,021,KRMAS,마산항,6,3575364,0,0,3575364
202505,202505,023,KRMAS,마산항,12,4464418,0,0,4464418
202505,202505,030,KRMAS,마산항,16,48064630,2,2892458,45172172
202505,202505,033,KRMAS,마산항,1,14925,0,0,14925
202505,202505,039,KRMAS,마산항,10,10518804,0,0,10518804
202505,202505,040,KRMAS,마산항,0,0,1,369,-369
202505,202505,050,KRMAS,마산항,474,594947966,274,147472010,447475956
202505,202505,051,KRMAS,마산항,1,29100,7,16783553,-16754453
202505,202505,053,KRMAS,마산항,261,268026095,2,532916,267493179
202505,202505,056,KRMAS,마산항,9,3492171,5,1554054,1938117
202505,202505,060,KRMAS,마산항,8,54734888,0,0,54734888
202505,202505,062,KRMAS,마산항,1,51600,0,0,51600
202505,202505,070,KRMAS,마산항,2,1117552,0,0,1117552
202505,202505,071,KRMAS,마산항,3,59326,0,0,59326
202505,202505,080,KRMAS,마산항,14,9248902,0,0,9248902
202505,202505,081,KRMAS,마산항,1,332400,0,0,332400
202505,202505,110,KRMAS,마산항,35,59459225,1,184,59459041
202505,202505,120,KRMAS,마산항,5,1577479,0,0,1577479
202505,202505,121,KRMAS,마산항,4,13858318,0,0,13858318
202505,202505,122,KRMAS,마산항,9,79216964,0,0,79216964
202505,202505,150,KRMAS,마산항,2,17152600,0,0,17152600
202505,202505,151,KRMAS,마산항,13,31395544,0,0,31395544
202505,202505,152,KRMAS,마산항,8,34650636,0,0,34650636
202505,202505,153,KRMAS,마산항,3,22061045,0,0,22061045
202505,202505,154,KRMAS,마산항,8,5106519,0,0,5106519
202505,202505,110,KRMIP,미포항,23,484814454,0,0,484814454
202505,202505,030,KRMOK,목포항,1,44571,0,0,44571
202505,202505,070,KRMOK,목포항,99,902555391,37,23505187,879050204
202505,202505,080,KRMOK,목포항,1,365565,0,0,365565
202505,202505,020,KRMUK,묵호항,2,29340,0,0,29340
202505,202505,100,KRMUK,묵호항,72,3397936,0,0,3397936
202505,202505,100,KROKK,옥계항,3,3514130,1,4665024,-1150894
202505,202505,051,KROKP,옥포항,21,547939147,35,53014049,494925098
202505,202505,110,KRONS,온산항,321,878414448,17,1104488719,-226074271
202505,202505,010,KRPTK,평택항,10,50952,1,5110,45842
202505,202505,011,KRPTK,평택항,1,4060,0,0,4060
202505,202505,012,KRPTK,평택항,19,4970602,61,2291267,2679335
202505,202505,014,KRPTK,평택항,72,6091083,1,14142,6076941
202505,202505,016,KRPTK,평택항,4591,2102379046,152697,3040790405,-938411359
202505,202505,017,KRPTK,평택항,34,8919837,0,0,8919837
202505,202505,020,KRPTK,평택항,551,32186082,2736,17178062,15008020
202505,202505,021,KRPTK,평택항,147,31872942,4260,191773052,-159900110
202505,202505,023,KRPTK,평택항,32,1636606,0,0,1636606
202505,202505,030,KRPTK,평택항,89,16125042,57,9670084,6454958
202505,202505,033,KRPTK,평택항,4,634361,0,0,634361
202505,202505,039,KRPTK,평택항,5,503805,8176,455647,48158
202505,202505,040,KRPTK,평택항,0,0,31,668048,-668048
202505,202505,050,KRPTK,평택항,21,813369,0,0,813369
202505,202505,053,KRPTK,평택항,167,9420384,6,2392184,7028200
202505,202505,056,KRPTK,평택항,12,3506026,4,378176,3127850
202505,202505,060,KRPTK,평택항,1,296000,0,0,296000
202505,202505,062,KRPTK,평택항,1,11842,0,0,11842
202505,202505,071,KRPTK,평택항,21,1157364,13,538230,619134
202505,202505,080,KRPTK,평택항,7,3854514,0,0,3854514
202505,202505,081,KRPTK,평택항,13,1023303,0,0,1023303
202505,202505,082,KRPTK,평택항,23,1121070,0,0,1121070
202505,202505,084,KRPTK,평택항,4,86194,0,0,86194
202505,202505,102,KRPTK,평택항,15,1590143,5,71872,1518271
202505,202505,110,KRPTK,평택항,13,1077430,0,0,1077430
202505,202505,120,KRPTK,평택항,51,4954058,0,0,4954058
202505,202505,121,KRPTK,평택항,161,51280083,12,1084098,50195985
202505,202505,122,KRPTK,평택항,9,914572,0,0,914572
202505,202505,130,KRPTK,평택항,10,222150,0,0,222150
202505,202505,131,KRPTK,평택항,15,1822077,12,506875,1315202
202505,202505,150,KRPTK,평택항,35,1837051,12,661681,1175370
202505,202505,151,KRPTK,평택항,294,49231582,63,4836323,44395259
202505,202505,152,KRPTK,평택항,1030,253002019,226,51416369,201585650
202505,202505,153,KRPTK,평택항,7,319410,4,595560,-276150
202505,202505,154,KRPTK,평택항,394,51916324,2,156,51916168
202505,202505,010,KRPUS,부산항,1841,34065876,108,3949831,30116045
202505,202505,011,KRPUS,부산항,384,11420273,0,0,11420273
202505,202505,012,KRPUS,부산항,2431,142458771,720,88981204,53477567
202505,202505,014,KRPUS,부산항,4462,322672255,44,3078820,319593435
202505,202505,016,KRPUS,부산항,4055,382998352,810,210769572,172228780
202505,202505,017,KRPUS,부산항,2976,148399784,102,6334057,142065727
202505,202505,020,KRPUS,부산항,8590,457345827,352,17395722,439950105
202505,202505,021,KRPUS,부산항,4686,440862148,547,106657303,334204845
202505,202505,023,KRPUS,부산항,2933,172100283,10,394173,171706110
202505,202505,030,KRPUS,부산항,49685,3798635335,56724,4126463375,-327828040
202505,202505,033,KRPUS,부산항,4688,278675092,3772,110134213,168540879
202505,202505,037,KRPUS,부산항,0,0,1,928,-928
202505,202505,039,KRPUS,부산항,11136,156439928,78113,29719474,126720454
202505,202505,040,KRPUS,부산항,565,14732130,158,3891918,10840212
202505,202505,041,KRPUS,부산항,53,5263365,121,9511687,-4248322
202505,202505,050,KRPUS,부산항,1189,91082240,66,1271195,89811045
202505,202505,051,KRPUS,부산항,20,937907,113,15361815,-14423908
202505,202505,052,KRPUS,부산항,9,738313,0,0,738313
202505,202505,053,KRPUS,부산항,10369,509830083,755,31333931,478496152
202505,202505,054,KRPUS,부산항,49,4459701,18,478709,3980992
202505,202505,056,KRPUS,부산항,1344,131104391,116,11440432,119663959
202505,202505,060,KRPUS,부산항,1929,142835198,21,2432262,140402936
202505,202505,062,KRPUS,부산항,779,85798505,26,553303,85245202
202505,202505,070,KRPUS,부산항,461,28172908,86,9505585,18667323
202505,202505,071,KRPUS,부산항,1138,98267537,100,8640241,89627296
202505,202505,080,KRPUS,부산항,968,108179469,77,3272198,104907271
202505,202505,081,KRPUS,부산항,876,89934334,48,2527281,87407053
202505,202505,082,KRPUS,부산항,1697,151389660,83,4598232,146791428
202505,202505,084,KRPUS,부산항,78,4294650,9,389139,3905511
202505,202505,090,KRPUS,부산항,23,945490,39,720252,225238
202505,202505,100,KRPUS,부산항,61,2407112,5,227241,2179871
202505,202505,101,KRPUS,부산항,13,965301,34,1188874,-223573
202505,202505,102,KRPUS,부산항,699,45201631,55,1137305,44064326
202505,202505,110,KRPUS,부산항,8909,1060176167,834,120817512,939358655
202505,202505,120,KRPUS,부산항,8707,566279171,227,11819626,554459545
202505,202505,121,KRPUS,부산항,6618,617032761,615,45204277,571828484
202505,202505,122,KRPUS,부산항,2244,318174842,68,19843977,298330865
202505,202505,130,KRPUS,부산항,987,46207252,6,622914,45584338
202505,202505,131,KRPUS,부산항,1473,65782906,270,28693935,37088971
202505,202505,140,KRPUS,부산항,18,3074697,27,3678227,-603530
202505,202505,150,KRPUS,부산항,3778,242003169,114,3981751,238021418
202505,202505,151,KRPUS,부산항,3653,431053254,603,104830610,326222644
202505,202505,152,KRPUS,부산항,4996,545234894,303,64118636,481116258
202505,202505,153,KRPUS,부산항,2419,190435712,62,6867274,183568438
202505,202505,154,KRPUS,부산항,1500,139670042,16,762756,138907286
202505,202505,052,KRSCP,삼천포항,0,0,5,29473163,-29473163
202505,202505,110,KRSHG,포항신항,0,0,14,14593605,-14593605
202505,202505,122,KRSHG,포항신항,52,25510533,93,240005369,-214494836
202505,202505,152,KRSHG,포항신항,1,118329,0,0,118329
202505,202505,030,KRSHO,속초항,1,1798,0,0,1798
202505,202505,101,KRSHO,속초항,0,0,12,2429292,-2429292
202505,202505,154,KRTAN,태안항,0,0,5,44819650,-44819650
202505,202505,010,KRTGH,동해항,55,536730,0,0,536730
202505,202505,012,KRTGH,동해항,39,541664,0,0,541664
202505,202505,014,KRTGH,동해항,4,148552,0,0,148552
202505,202505,017,KRTGH,동해항,27,409440,0,0,409440
202505,202505,020,KRTGH,동해항,592,19155686,0,0,19155686
202505,202505,021,KRTGH,동해항,4,111595,0,0,111595
202505,202505,023,KRTGH,동해항,78,2073670,0,0,2073670
202505,202505,030,KRTGH,동해항,8,94845,2,2807,92038
202505,202505,033,KRTGH,동해항,1,13730,0,0,13730
202505,202505,039,KRTGH,동해항,1,863,0,0,863
202505,202505,071,KRTGH,동해항,3,85269,0,0,85269
202505,202505,100,KRTGH,동해항,567,25433874,129,52532738,-27098864
202505,202505,101,KRTGH,동해항,0,0,1,10080,-10080
202505,202505,130,KRTGH,동해항,10,288701,0,0,288701
202505,202505,131,KRTGH,동해항,15,540978,0,0,540978
202505,202505,151,KRTGH,동해항,192,6290182,0,0,6290182
202505,202505,153,KRTGH,동해항,1,7401,0,0,7401
202505,202505,016,KRTJI,당진항,13,2820568,57,245142921,-242322353
202505,202505,020,KRTJI,당진항,54,13015279,0,0,13015279
202505,202505,030,KRTJI,당진항,2,206546,0,0,206546
202505,202505,039,KRTJI,당진항,18,2186402,0,0,2186402
202505,202505,053,KRTJI,당진항,1,156534,0,0,156534
202505,202505,060,KRTJI,당진항,43,8347515,0,0,8347515
202505,202505,080,KRTJI,당진항,2,554607,0,0,554607
202505,202505,110,KRTJI,당진항,15,741596,0,0,741596
202505,202505,122,KRTJI,당진항,2,290169,0,0,290169
202505,202505,152,KRTJI,당진항,653,267257961,2,5974099,261283862
202505,202505,154,KRTJI,당진항,0,0,6,56433410,-56433410
202505,202505,060,KRTSN,대산항,1,1747552,0,0,1747552
202505,202505,110,KRTSN,대산항,0,0,1,573633,-573633
202505,202505,152,KRTSN,대산항,1,1888336,0,0,1888336
202505,202505,154,KRTSN,대산항,524,943320566,180,2090884031,-1147563465
202505,202505,020,KRTYG,통영항,1,9849,0,0,9849
202505,202505,030,KRTYG,통영항,19,393032,1,240,392792
202505,202505,039,KRTYG,통영항,3,79783,0,0,79783
202505,202505,054,KRTYG,통영항,13,78781053,310,264871181,-186090128
202505,202505,110,KRTYG,통영항,3,82456,0,0,82456
202505,202505,140,KRTYG,통영항,0,0,1,2600,-2600
202505,202505,010,KRUSN,울산항,1,1223,0,0,1223
202505,202505,014,KRUSN,울산항,3,316549,0,0,316549
202505,202505,016,KRUSN,울산항,0,0,3,2578562,-2578562
202505,202505,020,KRUSN,울산항,4,1512627,0,0,1512627
202505,202505,021,KRUSN,울산항,1,24722,0,0,24722
202505,202505,023,KRUSN,울산항,1,796229,0,0,796229
202505,202505,030,KRUSN,울산항,1,11782,10,184915,-173133
202505,202505,033,KRUSN,울산항,0,0,2,38100,-38100
202505,202505,053,KRUSN,울산항,4,663625,6,413586,250039
202505,202505,056,KRUSN,울산항,4,206910,0,0,206910
202505,202505,060,KRUSN,울산항,19,11877313,0,0,11877313
202505,202505,062,KRUSN,울산항,1,78832,0,0,78832
202505,202505,080,KRUSN,울산항,39,7972672,0,0,7972672
202505,202505,102,KRUSN,울산항,1,52495,0,0,52495
202505,202505,110,KRUSN,울산항,5774,3744757684,2563,3685528856,59228828
202505,202505,120,KRUSN,울산항,23,5523509,0,0,5523509
202505,202505,121,KRUSN,울산항,1,30160,0,0,30160
202505,202505,122,KRUSN,울산항,11,2195982,0,0,2195982
202505,202505,152,KRUSN,울산항,10,2372084,0,0,2372084
202505,202505,122,KRYMH,영일만항,0,0,35,5690714,-5690714
202505,202505,060,KRYOC,여천항,0,0,88,794359507,-794359507
202505,202505,030,KRYOS,여수항,0,0,16,1245,-1245
202505,202505,060,KRYOS,여수항,373,1551163149,215,2123171049,-572007900
202505,202505,062,KRYOS,여수항,1,46974,0,0,46974
202505,202505,110,KRYOS,여수항,3,4294358,0,0,4294358
202505,202505,010,KRZZZ,기타불개항,17,13774121,0,0,13774121
202505,202505,016,KRZZZ,기타불개항,0,0,1,40,-40
202505,202505,017,KRZZZ,기타불개항,0,0,1,603,-603
202505,202505,020,KRZZZ,기타불개항,0,0,12,215358,-215358
202505,202505,051,KRZZZ,기타불개항,0,0,1,523196,-523196
202505,202505,054,KRZZZ,기타불개항,3,3136,10,412425645,-412422509
202505,202505,056,KRZZZ,기타불개항,0,0,1,38914197,-38914197
202505,202505,062,KRZZZ,기타불개항,0,0,4,46084300,-46084300
202505,202505,070,KRZZZ,기타불개항,3,386700,2,350980,35720
202505,202505,081,KRZZZ,기타불개항,5,4581,0,0,4581
202505,202505,082,KRZZZ,기타불개항,5,5815,0,0,5815
202505,202505,090,KRZZZ,기타불개항,1,99345,0,0,99345
202505,202505,100,KRZZZ,기타불개항,1,282,1,38580399,-38580117
202505,202505,121,KRZZZ,기타불개항,0,0,2,287250,-287250
202505,202505,080,KUV,군산공항,2,5790,0,0,5790
202505,202505,012,PUS,김해국제공항,2,2666,0,0,2666
202505,202505,014,PUS,김해국제공항,1,13209,0,0,13209
202505,202505,016,PUS,김해국제공항,0,0,4,21523,-21523
202505,202505,017,PUS,김해국제공항,0,0,24,1915395,-1915395
202505,202505,020,PUS,김해국제공항,1,13750,0,0,13750
202505,202505,021,PUS,김해국제공항,3,37523,0,0,37523
202505,202505,023,PUS,김해국제공항,1,9178,0,0,9178
202505,202505,030,PUS,김해국제공항,350,8690390,120,145730,8544660
202505,202505,033,PUS,김해국제공항,53,658266,0,0,658266
202505,202505,039,PUS,김해국제공항,88,1016701,1,545,1016156
202505,202505,040,PUS,김해국제공항,37,582742,4,117821,464921
202505,202505,050,PUS,김해국제공항,67,13950530,1,35936,13914594
202505,202505,053,PUS,김해국제공항,65,737037,3,8294,728743
202505,202505,056,PUS,김해국제공항,8,1020102,35,594681,425421
202505,202505,060,PUS,김해국제공항,2,88769,0,0,88769
202505,202505,070,PUS,김해국제공항,4,67277,0,0,67277
202505,202505,071,PUS,김해국제공항,2,43576,0,0,43576
202505,202505,110,PUS,김해국제공항,7,17423,0,0,17423
202505,202505,120,PUS,김해국제공항,10,258798,0,0,258798
202505,202505,121,PUS,김해국제공항,1,8477,22,2442485,-2434008
202505,202505,130,PUS,김해국제공항,2,5480,0,0,5480
202505,202505,140,PUS,김해국제공항,262,1664706,1006,9867137,-8202431
202505,202505,030,TAE,대구국제공항,1,129,0,0,129
202505,202505,120,TAE,대구국제공항,14,144130,73,244653,-100523
202505,202505,110,USN,울산공항,1,8432,0,0,8432
202505,202505,017,ZZZZZ,기타항,3,9595,0,0,9595
202505,202505,040,ZZZZZ,기타항,0,0,125,11226,-11226
202505,202505,150,ZZZZZ,기타항,1,1400,0,0,1400
202505,202505,151,ZZZZZ,기타항,1,146597,0,0,146597
202505,총계,,-,-,1034785,57261062502,4586252,50345116057,6915946445
202506,202506,010,010,서울세관,58,2150,0,0,2150
202506,202506,012,010,서울세관,420,23521,0,0,23521
202506,202506,017,010,서울세관,96,1606,0,0,1606
202506,202506,040,010,서울세관,0,0,1,497587,-497587
202506,202506,041,010,서울세관,4,100,0,0,100
202506,202506,130,010,서울세관,78,9572,0,0,9572
202506,202506,010,037,부산국제우편세관,1,89,0,0,89
202506,202506,011,037,부산국제우편세관,2,3754,0,0,3754
202506,202506,021,037,부산국제우편세관,1,11415,0,0,11415
202506,202506,030,037,부산국제우편세관,3,3817,0,0,3817
202506,202506,033,037,부산국제우편세관,6,13962,0,0,13962
202506,202506,037,037,부산국제우편세관,2,1341,26,143973,-142632
202506,202506,039,037,부산국제우편세관,5,4630,0,0,4630
202506,202506,040,037,부산국제우편세관,0,0,4,2700,-2700
202506,202506,050,037,부산국제우편세관,2,798,0,0,798
202506,202506,082,037,부산국제우편세관,110,4514,0,0,4514
202506,202506,120,037,부산국제우편세관,1,561,0,0,561
202506,202506,040,040,인천공항세관,2,50930,9,25607,25323
202506,202506,082,CHN,전주공항,1,3130,0,0,3130
202506,202506,030,CJJ,청주국제공항,1,660,0,0,660
202506,202506,090,CJJ,청주국제공항,1,900,0,0,900
202506,202506,150,CJJ,청주국제공항,2,8689,0,0,8689
202506,202506,151,CJJ,청주국제공항,1,5271,105,319278,-314007
202506,202506,090,CJU,제주국제공항,1,3741,230,882169,-878428
202506,202506,010,GMP,김포국제공항,18,2529347,0,0,2529347
202506,202506,011,GMP,김포국제공항,3,3435,0,0,3435
202506,202506,012,GMP,김포국제공항,1,14,0,0,14
202506,202506,014,GMP,김포국제공항,1,578,0,0,578
202506,202506,016,GMP,김포국제공항,1,28050,0,0,28050
202506,202506,017,GMP,김포국제공항,18,69197,0,0,69197
202506,202506,020,GMP,김포국제공항,1143,186935,0,0,186935
202506,202506,021,GMP,김포국제공항,2,8756,0,0,8756
202506,202506,023,GMP,김포국제공항,254,2480865,0,0,2480865
202506,202506,040,GMP,김포국제공항,9720,1290659,7,5494111,-4203452
202506,202506,041,GMP,김포국제공항,219,1328182,3066,50723077,-49394895
202506,202506,071,GMP,김포국제공항,10,8200,0,0,8200
202506,202506,120,GMP,김포국제공항,7,1297061,0,0,1297061
202506,202506,130,GMP,김포국제공항,64,45235,0,0,45235
202506,202506,131,GMP,김포국제공항,9,598755,0,0,598755
202506,202506,056,HIN,진주(사천)공항,1,57437794,0,0,57437794
202506,202506,010,ICN,인천국제공항,65623,283131525,2157,153022716,130108809
